Date,Infrastructure_Machineries,Daily_Sales__Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region,Predicted_Demand
2019-07-02,Tele Handlers ,0.038629891,15,35,1,0,9139.84,CUST01098,Andersonland,18.03
2019-07-03,Backhoe Loader,0.025637758,3521,35000,1,0,9139.84,CUST01099,Davisville,3516.82
2019-07-03,Excavators(crawler),0.025637758,6,35,1,0,9139.84,CUST01100,Sharonville,9.92
2019-07-03,3/15/2025,-0.025637758,-6,35,1,0,9139.84,CUST01101,Yorktown,-6.2
2019-07-03,Skid Steer Loaders,0.025637758,20,35,1,0,9139.84,CUST01102,West Bethside,18.88
2019-07-03,Compactors,0.025637758,34,35,1,0,9139.84,CUST01103,Karenmouth,26.68
2019-07-03,Tele Handlers ,0.025637758,18,35,1,0,9139.84,CUST01104,Monicaborough,17.22
2019-07-04,Backhoe Loader,0.028812108,37,35,1,0,9139.84,CUST01105,Erinfurt,28.18
2019-07-04,Excavators(crawler),0.028812108,20,35,1,0,9139.84,CUST01106,Kennethside,20.02
2019-07-04,Loaders (Wheeled),0.028812108,19,35,1,0,9139.84,CUST01107,Port Markberg,18.99
2019-07-04,Skid Steer Loaders,0.028812108,19,35,1,0,9139.84,CUST01108,South Christinastad,19.23
2019-07-04,Compactors,0.028812108,17,35,1,0,9139.84,CUST01109,East Frankview,16.96
2019-07-04,Tele Handlers ,0.028812108,3,35,1,0,9139.84,CUST01110,West Jamesburgh,10.38
2019-07-04,invalid_data,0.03216967,47,35,1,0,9139.84,CUST01111,North Luke,36.8
2019-07-05,Excavators(crawler),0.03216967,20,35,1,0,9139.84,CUST01112,Martinview,20.21
2019-07-05,Loaders (Wheeled),0.03216967,13,35,1,0,9139.84,CUST01113,Gregoryville,16.33
2019-07-05,Skid Steer Loaders,0.03216967,17,35,1,0,9139.84,CUST01114,North Gregoryborough,18.92
2019-07-05,Compactors,0.03216967,17,35,1,0,9139.84,CUST01115,North Davidland,16.69
2019-07-05,Tele Handlers ,0.03216967,7,35,1,0,9139.84,CUST01116,East Christopherbury,11.57
2019-07-06,Backhoe Loader,0.030429155,3514,35000,1,0,9139.84,CUST01117,Michaelville,3513.39
2019-07-06,Excavators(crawler),0.030429155,7,35,1,0,9139.84,CUST01118,Jameschester,20.84
2019-07-06,Loaders (Wheeled),0.030429155,8,35,1,0,9139.84,CUST01119,Ricardoland,13.56
2019-07-06,Skid Steer Loaders,0.030429155,32,35,1,0,9139.84,CUST01120,South Nancy,26.51
2019-07-06,Compactors,-0.030429155,-5,35,1,0,9139.84,CUST01121,Alexanderville,-14.78
2019-07-06,Tele Handlers ,0.030429155,24,35,1,0,9139.84,CUST01122,Lake Kristenhaven,21.53
2019-07-06,7/7/2019,0.032918451,34,35,1,0,9139.84,CUST01123,South Claudiaview,28.25
2019-07-07,Excavators(crawler),0.032918451,22,35,1,0,9139.84,CUST01124,West Kevintown,21.23
2019-07-07,Loaders (Wheeled),0.032918451,23,35,1,0,9139.84,CUST01125,North Greggside,18.87
2025-03-15,invalid_data,0.032918451,19,35,1,0,9139.84,CUST01126,Jacquelinemouth,16.71
2019-07-07,Compactors,0.032918451,7,35,1,0,9139.84,CUST01127,Lake Wendy,10.8
2019-07-07,Tele Handlers ,0.032918451,32,35,1,0,9139.84,CUST01128,Zimmermanborough,27.24
2019-07-08,Backhoe Loader,0.029616648,28,35,1,0,9139.84,CUST01129,Johnsfort,25.24
2019-07-08,Excavators(crawler),0.029616648,28,35,1,0,9139.84,CUST01130,East Dennisland,20.83
2019-07-08,Loaders (Wheeled),0.029616648,10,35,1,0,9139.84,CUST01131,Elliottstad,14.13
2019-07-08,Skid Steer Loaders,0.029616648,28,35,1,0,9139.84,CUST01132,Raymondside,24.28
2019-07-08,Compactors,0.029616648,15,35,1,0,9139.84,CUST01133,Sheilachester,15.68
2019-07-08,Tele Handlers ,0.029616648,33,35,1,0,9139.84,CUST01134,Port Melindaton,28.13
2019-07-09,Backhoe Loader,0.024112317,3505,35000,1,0,9139.84,CUST01135,Jamesview,3509.0
2019-07-09,Excavators(crawler),0.024112317,4,35,1,0,9139.84,CUST01136,Dannyville,8.53
2019-07-09,Loaders (Wheeled),0.024112317,12,35,1,0,9139.84,CUST01137,West Tammieberg,12.79
2019-07-09,Skid Steer Loaders,0.024112317,25,35,1,0,9139.84,CUST01138,Perezmouth,21.0
2019-07-09,Compactors,0.024112317,31,35,1,0,9139.84,CUST01139,Frankview,26.25
2019-07-09,Tele Handlers ,0.024112317,14,35,1,0,9139.84,CUST01140,New Peterberg,14.94
2019-07-09,invalid_data,-0.0310465,-2,35,1,0,9139.84,CUST01141,North Randy,-6.97
2019-07-10,Excavators(crawler),0.0310465,22,35,1,0,9139.84,CUST01142,Hansenfort,21.79
2019-07-10,Loaders (Wheeled),0.0310465,13,35,1,0,9139.84,CUST01143,South Richard,15.73
2019-07-10,Skid Steer Loaders,0.0310465,23,35,1,0,9139.84,CUST01144,Lake Lauriemouth,23.39
2019-07-10,7/10/2019,0.0310465,6,35,1,0,9139.84,CUST01145,West Jerrytown,12.58
2019-07-10,Tele Handlers ,0.0310465,25,35,1,0,9139.84,CUST01146,Melissatown,24.1
2019-07-11,Backhoe Loader,0.037721796,10,35,1,0,9139.84,CUST01147,Keithfort,14.77
2019-07-11,Excavators(crawler),0.037721796,9,35,1,0,9139.84,CUST01148,Anitafurt,13.74
2019-07-11,Loaders (Wheeled),0.037721796,31,35,1,0,9139.84,CUST01149,Grayville,28.54
2019-07-11,Skid Steer Loaders,0.037721796,34,35,1,0,9139.84,CUST01150,Lake Russellport,31.37
2025-03-15,Compactors,0.037721796,38,35,1,0,9139.84,CUST01151,Jamesbury,24.89
2019-07-11,Tele Handlers ,0.037721796,19,35,1,0,9139.84,CUST01152,West Tracieton,20.81
2019-07-12,Backhoe Loader,0.035710445,3518,35000,1,0,9139.84,CUST01153,Goldenmouth,3517.24
2019-07-12,Excavators(crawler),0.035710445,27,35,1,0,9139.84,CUST01154,Catherinechester,24.62
2019-07-12,Loaders (Wheeled),0.035710445,37,35,1,0,9139.84,CUST01155,South Katrina,32.07
2019-07-12,invalid_data,0.035710445,22,35,1,0,9139.84,CUST01156,Tinaview,21.58
2019-07-12,Compactors,0.035710445,22,35,1,0,9139.84,CUST01157,West Jasmine,21.87
2019-07-12,Tele Handlers ,0.035710445,18,35,1,0,9139.84,CUST01158,Port Judy,20.15
2019-07-13,Backhoe Loader,0.028760331,8,35,1,0,9139.84,CUST01159,Ericaside,12.12
2019-07-13,Excavators(crawler),0.028760331,22,35,1,0,9139.84,CUST01160,Patrickburgh,20.94
2019-07-13,Loaders (Wheeled),-0.028760331,-24,35,1,0,9139.84,CUST01161,New Ronaldchester,-20.04
2019-07-13,Skid Steer Loaders,0.028760331,21,35,1,0,9139.84,CUST01162,West Erikamouth,19.07
2019-07-13,Compactors,0.028760331,11,35,1,0,9139.84,CUST01163,Lake Mark,13.03
2019-07-13,Tele Handlers ,0.028760331,17,35,1,0,9139.84,CUST01164,New Amanda,18.58
2019-07-14,Backhoe Loader,0.026968037,18,35,1,0,9139.84,CUST01165,East Natalie,17.45
2019-07-14,Excavators(crawler),0.026968037,0,35,1,0,9139.84,CUST01166,New Cameron,6.59
2019-07-14,7/14/2019,0.026968037,18,35,1,0,9139.84,CUST01167,Aaronside,17.53
2019-07-14,Skid Steer Loaders,0.026968037,3,35,1,0,9139.84,CUST01168,East Tara,8.98
2019-07-14,Compactors,0.026968037,14,35,1,0,9139.84,CUST01169,Abbottborough,14.21
2019-07-14,Tele Handlers ,0.026968037,22,35,1,0,9139.84,CUST01170,Matthewside,19.6
2019-07-14,invalid_data,0.030620333,3519,35000,1,0,9139.84,CUST01171,Lake Lindsayport,3514.88
2019-07-15,Excavators(crawler),0.030620333,22,35,1,0,9139.84,CUST01172,Matthewburgh,21.55
2019-07-15,Loaders (Wheeled),0.030620333,24,35,1,0,9139.84,CUST01173,East Anna,22.36
2019-07-15,Skid Steer Loaders,0.030620333,28,35,1,0,9139.84,CUST01174,North Stephaniebury,24.56
2019-07-15,Compactors,0.030620333,28,35,1,0,9139.84,CUST01175,New Tammystad,17.75
2025-03-15,Tele Handlers ,0.030620333,36,35,1,0,9139.84,CUST01176,Yangland,31.12
2019-07-16,Backhoe Loader,0.032464403,11,35,1,0,9139.84,CUST01177,Jennifershire,13.87
2019-07-16,Excavators(crawler),0.032464403,19,35,1,0,9139.84,CUST01178,Brandonstad,19.58
2019-07-16,Loaders (Wheeled),0.032464403,14,35,1,0,9139.84,CUST01179,Debbieborough,16.07
2019-07-16,Skid Steer Loaders,0.032464403,23,35,1,0,9139.84,CUST01180,Chadfort,21.62
2019-07-16,Compactors,-0.032464403,-10,35,1,0,9139.84,CUST01181,Lake Nicholasside,-16.03
2019-07-16,Tele Handlers ,0.032464403,15,35,1,0,9139.84,CUST01182,Heatherstad,18.27
2019-07-17,Backhoe Loader,0.0378373,29,35,1,0,9139.84,CUST01183,Johnsonton,20.23
2019-07-17,Excavators(crawler),0.0378373,17,35,1,0,9139.84,CUST01184,Nathanton,22.75
2019-07-17,Loaders (Wheeled),0.0378373,25,35,1,0,9139.84,CUST01185,East Patrick,24.7
2019-07-17,invalid_data,0.0378373,25,35,1,0,9139.84,CUST01186,Mcdonaldbury,21.95
2019-07-17,Compactors,0.0378373,26,35,1,0,9139.84,CUST01187,South Elizabeth,25.11
2019-07-17,Tele Handlers ,0.0378373,26,35,1,0,9139.84,CUST01188,Hillton,24.18
2019-07-17,7/18/2019,0.03203027,3510,35000,1,0,9139.84,CUST01189,Brewerton,3510.88
2019-07-18,Excavators(crawler),0.03203027,29,35,1,0,9139.84,CUST01190,Lake Jessica,25.8
2019-07-18,Loaders (Wheeled),0.03203027,26,35,1,0,9139.84,CUST01191,Lake Andrew,23.61
2019-07-18,Skid Steer Loaders,0.03203027,26,35,1,0,9139.84,CUST01192,Joeville,23.45
2019-07-18,Compactors,0.03203027,4,35,1,0,9139.84,CUST01193,Madisonview,9.37
2019-07-18,Tele Handlers ,0.03203027,10,35,1,0,9139.84,CUST01194,South Dale,13.81
2019-07-19,Backhoe Loader,0.029959176,20,35,1,0,9139.84,CUST01195,Jenniferfort,20.37
2019-07-19,Excavators(crawler),0.029959176,24,35,1,0,9139.84,CUST01196,Zacharyland,23.2
2019-07-19,Loaders (Wheeled),0.029959176,37,35,1,0,9139.84,CUST01197,Jasmineborough,32.75
2019-07-19,Skid Steer Loaders,0.029959176,15,35,1,0,9139.84,CUST01198,North Kristintown,17.58
2019-07-19,Compactors,0.029959176,25,35,1,0,9139.84,CUST01199,South Davidton,16.91
2019-07-19,Tele Handlers ,0.029959176,23,35,1,0,9139.84,CUST01200,Wademouth,22.59
2025-03-15,invalid_data,-0.034874042,4,35,1,0,9139.84,CUST01201,New Daniel,-16.43
2019-07-20,Excavators(crawler),0.034874042,17,35,1,0,9139.84,CUST01202,Lambchester,18.7
2019-07-20,Loaders (Wheeled),0.034874042,16,35,1,0,9139.84,CUST01203,South Dustinville,19.99
2019-07-20,Skid Steer Loaders,0.034874042,18,35,1,0,9139.84,CUST01204,Huntburgh,20.87
2019-07-20,Compactors,0.034874042,4,35,1,0,9139.84,CUST01205,East Lawrence,19.66
2019-07-20,Tele Handlers ,0.034874042,25,35,1,0,9139.84,CUST01206,Jasonstad,23.03
2019-07-21,Backhoe Loader,0.02726277,3516,35000,1,0,9139.84,CUST01207,West Shawnaburgh,3513.17
2019-07-21,Excavators(crawler),0.02726277,7,35,1,0,9139.84,CUST01208,East Alyssa,11.03
2019-07-21,Loaders (Wheeled),0.02726277,29,35,1,0,9139.84,CUST01209,Melissafurt,23.27
2019-07-21,Skid Steer Loaders,0.02726277,21,35,1,0,9139.84,CUST01210,Lake Kerri,18.93
2019-07-21,Unknown,0.02726277,11,35,1,0,9139.84,CUST01211,Riosport,13.4
2019-07-21,Tele Handlers ,0.02726277,14,35,1,0,9139.84,CUST01212,New Juliaport,15.02
2019-07-22,Backhoe Loader,0.029110823,12,35,1,0,9139.84,CUST01213,Gonzalezstad,15.21
2019-07-22,Excavators(crawler),0.029110823,27,35,1,0,9139.84,CUST01214,Port Megan,24.94
2019-07-22,Loaders (Wheeled),0.029110823,16,35,1,0,9139.84,CUST01215,Lake Eric,19.22
2019-07-22,invalid_data,0.029110823,0,35,1,0,9139.84,CUST01216,Lake Christopherhaven,5.78
2019-07-22,Compactors,0.029110823,13,35,1,0,9139.84,CUST01217,Nicholasview,14.25
2019-07-22,Tele Handlers ,0.029110823,26,35,1,0,9139.84,CUST01218,Janetshire,23.71
2019-07-23,Backhoe Loader,0.027370308,26,35,1,0,9139.84,CUST01219,North Andrewfort,23.1
2019-07-23,Excavators(crawler),0.027370308,-1,35,1,0,9139.84,CUST01220,Stephanieport,6.56
2019-07-23,Loaders (Wheeled),-0.027370308,-1,35,1,0,9139.84,CUST01221,Angelaville,-5.58
2019-07-23,Skid Steer Loaders,0.027370308,23,35,1,0,9139.84,CUST01222,Kyleborough,21.29
2019-07-23,Compactors,0.027370308,0,35,1,0,9139.84,CUST01223,North Justin,4.96
2019-07-23,Tele Handlers ,0.027370308,12,35,1,0,9139.84,CUST01224,Williamsmouth,16.03
2019-07-24,Backhoe Loader,0.033687145,3494,35000,1,0,9139.84,CUST01225,Littleport,3502.15
2025-03-15,Excavators(crawler),0.033687145,12,35,1,0,9139.84,CUST01226,Melindastad,21.06
2019-07-24,Loaders (Wheeled),0.033687145,25,35,1,0,9139.84,CUST01227,Port Patrick,22.41
2019-07-24,Skid Steer Loaders,0.033687145,22,35,1,0,9139.84,CUST01228,West Michaelhaven,21.59
2019-07-24,Compactors,0.033687145,12,35,1,0,9139.84,CUST01229,Waynemouth,14.23
2019-07-24,Tele Handlers ,0.033687145,20,35,1,0,9139.84,CUST01230,Juliachester,19.43
2019-07-24,invalid_data,0.037494772,11,35,1,0,9139.84,CUST01231,Jasonland,14.47
2019-07-25,Excavators(crawler),0.037494772,23,35,1,0,9139.84,CUST01232,Russellburgh,22.14
2019-07-25,7/25/2019,0.037494772,25,35,1,0,9139.84,CUST01233,Harrellside,22.58
2019-07-25,Skid Steer Loaders,0.037494772,29,35,1,0,9139.84,CUST01234,Humphreyhaven,26.33
2019-07-25,Compactors,0.037494772,40,35,1,0,9139.84,CUST01235,Brandonbury,34.81
2019-07-25,Tele Handlers ,0.037494772,33,35,1,0,9139.84,CUST01236,Rodriguezfort,28.1
2019-07-26,Backhoe Loader,0.035355969,15,35,1,0,9139.84,CUST01237,South Jamesport,20.98
2019-07-26,Excavators(crawler),0.035355969,25,35,1,0,9139.84,CUST01238,New Scott,23.55
2019-07-26,Loaders (Wheeled),0.035355969,25,35,1,0,9139.84,CUST01239,South Carolyn,25.26
2019-07-26,Skid Steer Loaders,0.035355969,10,35,1,0,9139.84,CUST01240,West Teresa,14.38
2019-07-26,Compactors,-0.035355969,-17,35,1,0,9139.84,CUST01241,South Jocelyn,-15.89
2019-07-26,Tele Handlers ,0.035355969,28,35,1,0,9139.84,CUST01242,New Nicoleshire,26.11
2019-07-27,Backhoe Loader,0.036180424,3512,35000,1,0,9139.84,CUST01243,Perryview,3514.54
2019-07-27,Excavators(crawler),0.036180424,41,35,1,0,9139.84,CUST01244,New Joseph,34.73
2019-07-27,Loaders (Wheeled),0.036180424,21,35,1,0,9139.84,CUST01245,East Mark,21.01
2019-07-27,invalid_data,0.036180424,13,35,1,0,9139.84,CUST01246,Matthewview,15.18
2019-07-27,Compactors,0.036180424,26,35,1,0,9139.84,CUST01247,North Jasminhaven,22.93
2019-07-27,Tele Handlers ,0.036180424,35,35,1,0,9139.84,CUST01248,Gardnerburgh,30.15
2019-07-28,Backhoe Loader,0.039784925,17,35,1,0,9139.84,CUST01249,Jamesburgh,20.19
2019-07-28,Excavators(crawler),0.039784925,26,35,1,0,9139.84,CUST01250,New Brett,23.15
2025-03-15,Loaders (Wheeled),0.039784925,28,35,1,0,9139.84,CUST01251,Hartmanfurt,26.76
2019-07-28,Skid Steer Loaders,0.039784925,53,35,1,0,9139.84,CUST01252,Jillianborough,24.92
2019-07-28,Compactors,0.039784925,22,35,1,0,9139.84,CUST01253,Elainechester,22.86
2019-07-28,Tele Handlers ,0.039784925,22,35,1,0,9139.84,CUST01254,East Jessicaview,21.51
2019-07-28,7/29/2019,0.039605696,46,35,1,0,9139.84,CUST01255,North Michelle,36.8
2019-07-29,Excavators(crawler),0.039605696,14,35,1,0,9139.84,CUST01256,Markport,17.12
2019-07-29,Loaders (Wheeled),0.039605696,21,35,1,0,9139.84,CUST01257,Maryside,23.47
2019-07-29,Skid Steer Loaders,0.039605696,34,35,1,0,9139.84,CUST01258,New Juan,29.62
2019-07-29,Compactors,0.039605696,20,35,1,0,9139.84,CUST01259,Sotomouth,21.2
2019-07-29,Tele Handlers ,0.039605696,25,35,1,0,9139.84,CUST01260,New Wendyfurt,22.8
2019-07-29,invalid_data,-0.031914767,3495,35000,1,0,9139.84,CUST01261,East Katherine,3490.18
2019-07-30,Excavators(crawler),0.031914767,17,35,1,0,9139.84,CUST01262,North Morgan,18.02
2019-07-30,Loaders (Wheeled),0.031914767,40,35,1,0,9139.84,CUST01263,Rogerfort,19.62
2019-07-30,Skid Steer Loaders,0.031914767,31,35,1,0,9139.84,CUST01264,South Charleneton,20.77
2019-07-30,Compactors,0.031914767,19,35,1,0,9139.84,CUST01265,Torresshire,18.27
2019-07-30,Tele Handlers ,0.031914767,21,35,1,0,9139.84,CUST01266,Carrollshire,19.25
2019-07-31,Backhoe Loader,0.027449965,17,35,1,0,9139.84,CUST01267,Petersonport,17.66
2019-07-31,Excavators(crawler),0.027449965,18,35,1,0,9139.84,CUST01268,East Justin,18.6
2019-07-31,Loaders (Wheeled),0.027449965,26,35,1,0,9139.84,CUST01269,Jamesberg,18.97
2019-07-31,Skid Steer Loaders,0.027449965,10,35,1,0,9139.84,CUST01270,New Davidberg,13.31
2019-07-31,Compactors,0.027449965,23,35,1,0,9139.84,CUST01271,South Jamesshire,19.3
2019-07-31,Tele Handlers ,0.027449965,23,35,1,0,9139.84,CUST01272,Gillmouth,21.82
2019-08-01,Backhoe Loader,0.034463806,18,35,1,0,10074.14,CUST01273,North Anthony,18.92
2019-08-01,Excavators(crawler),0.034463806,13,35,1,0,10074.14,CUST01274,Charlesland,15.8
2019-08-01,Loaders (Wheeled),0.034463806,21,35,1,0,10074.14,CUST01275,Butlertown,20.77
2025-03-15,invalid_data,0.034463806,25,35,1,0,10074.14,CUST01276,Timothyland,17.25
2025-03-15,8/1/2019,0.034463806,6,35,1,0,10074.14,CUST01277,New Pamelafurt,11.64
2019-08-01,Tele Handlers ,0.034463806,19,35,1,0,10074.14,CUST01278,Emilystad,18.44
2019-08-02,Backhoe Loader,0.038629891,3516,35000,1,0,10074.14,CUST01279,Janeton,3516.64
2019-08-02,Excavators(crawler),0.038629891,38,35,1,0,10074.14,CUST01280,Jenningsfurt,33.6
2019-08-02,Loaders (Wheeled),-0.038629891,-5,35,1,0,10074.14,CUST01281,Johnborough,-7.54
2019-08-02,Skid Steer Loaders,0.038629891,27,35,1,0,10074.14,CUST01282,New Johnshire,25.92
2019-08-02,Compactors,0.038629891,27,35,1,0,10074.14,CUST01283,South Loristad,23.68
2019-08-02,Tele Handlers ,0.038629891,17,35,1,0,10074.14,CUST01284,Catherinetown,19.48
2019-08-03,Backhoe Loader,0.025637758,21,35,1,0,10074.14,CUST01285,North Julieshire,18.23
2019-08-03,Excavators(crawler),0.025637758,15,35,1,0,10074.14,CUST01286,Dylanhaven,14.22
2019-08-03,Loaders (Wheeled),0.025637758,4,35,1,0,10074.14,CUST01287,Owensshire,8.23
2019-08-03,Skid Steer Loaders,0.025637758,12,35,1,0,10074.14,CUST01288,Taylorland,13.65
2019-08-03,Compactors,0.025637758,26,35,1,0,10074.14,CUST01289,Lake Zachary,20.91
2019-08-03,Tele Handlers ,0.025637758,11,35,1,0,10074.14,CUST01290,Duranview,12.75
2019-08-03,invalid_data,0.028812108,7,35,1,0,10074.14,CUST01291,Colefurt,12.22
2019-08-04,Excavators(crawler),0.028812108,14,35,1,0,10074.14,CUST01292,North Jennifermouth,16.33
2019-08-04,Loaders (Wheeled),0.028812108,16,35,1,0,10074.14,CUST01293,New Aprilbury,17.13
2019-08-04,Skid Steer Loaders,0.028812108,11,35,1,0,10074.14,CUST01294,Johnbury,14.16
2019-08-04,Compactors,0.028812108,16,35,1,0,10074.14,CUST01295,South Pamela,15.89
2019-08-04,Tele Handlers ,0.028812108,20,35,1,0,10074.14,CUST01296,Ashleychester,19.95
2019-08-05,Backhoe Loader,0.03216967,3509,35000,1,0,10074.14,CUST01297,North Denisemouth,3511.33
2019-08-05,Excavators(crawler),0.03216967,15,35,1,0,10074.14,CUST01298,Desireefurt,17.61
2019-08-05,8/5/2019,0.03216967,24,35,1,0,10074.14,CUST01299,Terriside,22.54
2019-08-05,Skid Steer Loaders,0.03216967,18,35,1,0,10074.14,CUST01300,Ginahaven,18.26
2025-03-15,Compactors,-0.03216967,-21,35,1,0,10074.14,CUST01301,Brandistad,-17.62
2019-08-05,Tele Handlers ,0.03216967,0,35,1,0,10074.14,CUST01302,West Alexis,7.69
2019-08-06,Backhoe Loader,0.030429155,14,35,1,0,10074.14,CUST01303,Marshallburgh,16.55
2019-08-06,Excavators(crawler),0.030429155,-2,35,1,0,10074.14,CUST01304,North Cherylville,6.0
2019-08-06,Loaders (Wheeled),0.030429155,19,35,1,0,10074.14,CUST01305,North Dawn,19.47
2019-08-06,invalid_data,0.030429155,14,35,1,0,10074.14,CUST01306,New Charles,17.41
2019-08-06,Compactors,0.030429155,21,35,1,0,10074.14,CUST01307,North Derrickmouth,19.39
2019-08-06,Tele Handlers ,0.030429155,18,35,1,0,10074.14,CUST01308,North Peter,19.21
2019-08-07,Backhoe Loader,0.032918451,25,35,1,0,10074.14,CUST01309,Perezland,18.25
2019-08-07,Excavators(crawler),0.032918451,-3,35,1,0,10074.14,CUST01310,Nicoleshire,7.34
2019-08-07,Loaders (Wheeled),0.032918451,6,35,1,0,10074.14,CUST01311,Sanchezhaven,10.72
2019-08-07,Skid Steer Loaders,0.032918451,15,35,1,0,10074.14,CUST01312,Lake Garyville,16.98
2019-08-07,Compactors,0.032918451,1,35,1,0,10074.14,CUST01313,Port Robert,8.29
2019-08-07,Tele Handlers ,0.032918451,14,35,1,0,10074.14,CUST01314,Stephensbury,15.0
2019-08-08,Backhoe Loader,0.029616648,3517,35000,1,0,10074.14,CUST01315,East Jared,3513.74
2019-08-08,Excavators(crawler),0.029616648,19,35,1,0,10074.14,CUST01316,Jonesside,19.31
2019-08-08,Loaders (Wheeled),0.029616648,20,35,1,0,10074.14,CUST01317,East Heather,19.47
2019-08-08,Skid Steer Loaders,0.029616648,22,35,1,0,10074.14,CUST01318,Jennaview,20.59
2019-08-08,Compactors,0.029616648,36,35,1,0,10074.14,CUST01319,Conradchester,16.68
2019-08-08,Tele Handlers ,0.029616648,22,35,1,0,10074.14,CUST01320,West Emily,21.92
2019-08-09,Excavators(crawler),0.024112317,3,35,1,0,10074.14,CUST01322,Priceberg,14.11
2019-08-09,Loaders (Wheeled),0.024112317,18,35,1,0,10074.14,CUST01323,Danielleville,12.33
2019-08-09,Skid Steer Loaders,0.024112317,-10,35,1,0,10074.14,CUST01324,Davidborough,-0.8
2019-08-09,Compactors,0.024112317,0,35,1,0,10074.14,CUST01325,Troystad,4.3
2025-03-15,Tele Handlers ,0.024112317,12,35,1,0,10074.14,CUST01326,New Erik,12.71
2019-08-10,Backhoe Loader,0.0310465,24,35,1,0,10074.14,CUST01327,Wilsonstad,22.9
2019-08-10,Excavators(crawler),0.0310465,10,35,1,0,10074.14,CUST01328,Janetberg,14.12
2019-08-10,Loaders (Wheeled),0.0310465,17,35,1,0,10074.14,CUST01329,Tommyfort,18.66
2019-08-10,Skid Steer Loaders,0.0310465,26,35,1,0,10074.14,CUST01330,Dawnbury,23.43
2019-08-10,Compactors,0.0310465,25,35,1,0,10074.14,CUST01331,North Richard,22.64
2019-08-10,Tele Handlers ,0.0310465,34,35,1,0,10074.14,CUST01332,East Stacy,29.27
2019-08-11,Backhoe Loader,0.037721796,3516,35000,1,0,10074.14,CUST01333,North Kyleshire,3516.69
2019-08-11,Excavators(crawler),0.037721796,39,35,1,0,10074.14,CUST01334,Nelsontown,34.31
2019-08-11,Loaders (Wheeled),0.037721796,18,35,1,0,10074.14,CUST01335,New Johnbury,21.53
2019-08-11,invalid_data,0.037721796,16,35,1,0,10074.14,CUST01336,North Stephanie,19.74
2019-08-11,Compactors,0.037721796,32,35,1,0,10074.14,CUST01337,Lisaland,28.31
2019-08-11,Tele Handlers ,0.037721796,22,35,1,0,10074.14,CUST01338,Lake Patty,22.62
2019-08-12,Backhoe Loader,0.035710445,16,35,1,0,10074.14,CUST01339,Davidchester,17.52
2019-08-12,Excavators(crawler),0.035710445,28,35,1,0,10074.14,CUST01340,West Margaret,21.03
2019-08-12,Loaders (Wheeled),-0.035710445,-4,35,1,0,10074.14,CUST01341,Lake Davidside,-9.17
2019-08-12,Skid Steer Loaders,0.035710445,30,35,1,0,10074.14,CUST01342,Port Brandi,24.7
2019-08-12,8/12/2019,0.035710445,8,35,1,0,10074.14,CUST01343,Michaelhaven,13.03
2019-08-12,Tele Handlers ,0.035710445,15,35,1,0,10074.14,CUST01344,Port Tim,21.31
2019-08-13,Backhoe Loader,0.028760331,29,35,1,0,10074.14,CUST01345,Trujilloton,25.02
2019-08-13,Excavators(crawler),0.028760331,43,35,1,0,10074.14,CUST01346,Hillmouth,36.17
2019-08-13,Loaders (Wheeled),0.028760331,9,35,1,0,10074.14,CUST01347,North Robin,19.29
2019-08-13,Skid Steer Loaders,0.028760331,10,35,1,0,10074.14,CUST01348,Hortonburgh,19.2
2019-08-13,Compactors,0.028760331,3,35,1,0,10074.14,CUST01349,South Carmenshire,8.24
2019-08-13,Tele Handlers ,0.028760331,12,35,1,0,10074.14,CUST01350,Codyfort,15.53
2025-03-15,invalid_data,0.026968037,3505,35000,1,0,10074.14,CUST01351,East Dawn,3506.91
2019-08-14,Excavators(crawler),0.026968037,14,35,1,0,10074.14,CUST01352,Mcculloughmouth,14.44
2019-08-14,Loaders (Wheeled),0.026968037,16,35,1,0,10074.14,CUST01353,South Kathleen,15.78
2019-08-14,Skid Steer Loaders,0.026968037,13,35,1,0,10074.14,CUST01354,East Michelle,13.89
2019-08-14,Compactors,0.026968037,10,35,1,0,10074.14,CUST01355,Port Dylan,11.09
2019-08-14,Tele Handlers ,0.026968037,7,35,1,0,10074.14,CUST01356,Coleside,9.96
2019-08-15,Backhoe Loader,0.030620333,24,35,1,0,10074.14,CUST01357,Knightstad,21.95
2019-08-15,Excavators(crawler),0.030620333,9,35,1,0,10074.14,CUST01358,Port Heather,13.66
2019-08-15,Loaders (Wheeled),0.030620333,15,35,1,0,10074.14,CUST01359,Rosetown,17.26
2019-08-15,Skid Steer Loaders,0.030620333,13,35,1,0,10074.14,CUST01360,Kennethview,15.29
2019-08-15,Compactors,-0.030620333,-6,35,1,0,10074.14,CUST01361,Courtneychester,-10.29
2019-08-15,Tele Handlers ,0.030620333,17,35,1,0,10074.14,CUST01362,Taraland,18.98
2019-08-16,Backhoe Loader,0.032464403,41,35,1,0,10074.14,CUST01363,North Carl,18.26
2019-08-16,Excavators(crawler),0.032464403,22,35,1,0,10074.14,CUST01364,East Alexis,20.8
2019-08-16,8/16/2019,0.032464403,28,35,1,0,10074.14,CUST01365,Anthonystad,19.06
2019-08-16,invalid_data,0.032464403,28,35,1,0,10074.14,CUST01366,New Laurieshire,23.92
